date,close,open,high,low,volume
2000-11-01,1475.55454545455,1501.24545454545,1505.065636363641,1446.0434545454589,1000
2000-12-01,1569.055,1475.55454545455,1600.4361000000001,1537.6739,1000
2001-01-01,1619.87727272727,1569.055,1652.2748181818156,1587.4797272727246,1000
2001-02-01,1607.03,1619.87727272727,1639.1706,1574.8894,1000
2001-03-01,1512.17272727273,1607.03,1542.4161818181847,1481.9292727272755,1000
2001-04-01,1499.48333333333,1512.17272727273,1529.4729999999965,1469.4936666666633,1000
2001-05-01,1542.39047619048,1499.48333333333,1573.2382857142898,1511.5426666666704,1000
2001-06-01,1470.83333333333,1542.39047619048,1500.2499999999966,1441.4166666666636,1000
2001-07-01,1418.62272727273,1470.83333333333,1446.9951818181846,1390.2502727272752,1000
2001-08-01,1377.84545454545,1418.62272727273,1405.402363636359,1350.2885454545408,1000
2001-09-01,1345.995,1377.84545454545,1372.9149,1319.0750999999998,1000
2001-10-01,1283.53043478261,1345.995,1309.2010434782621,1257.8598260869578,1000
2001-11-01,1334.45454545455,1283.53043478261,1361.143636363641,1307.765454545459,1000
2001-12-01,1348.72352941176,1334.45454545455,1375.697999999995,1321.7490588235248,1000
2002-01-01,1371.36363636364,1348.72352941176,1398.7909090909127,1343.936363636367,1000
2002-02-01,1371.08,1371.36363636364,1398.5016,1343.6583999999998,1000
2002-03-01,1404.985,1371.08,1433.0846999999999,1376.8853,1000
2002-04-01,1370.38571428571,1404.985,1397.7934285714243,1342.9779999999957,1000
2002-05-01,1344.42727272727,1370.38571428571,1371.3158181818155,1317.5387272727246,1000
2002-06-01,1356.93333333333,1344.42727272727,1384.0719999999967,1329.7946666666633,1000
2002-07-01,1337.8652173913,1356.93333333333,1364.622521739126,1311.107913043474,1000
2002-08-01,1293.35714285714,1337.8652173913,1319.2242857142828,1267.489999999997,1000
2002-09-01,1301.7,1293.35714285714,1327.7340000000002,1275.666,1000
2002-10-01,1311.46086956522,1301.7,1337.6900869565245,1285.2316521739156,1000
2002-11-01,1373.26666666667,1311.46086956522,1400.7320000000034,1345.8013333333367,1000
2002-12-01,1375.8619047619,1373.26666666667,1403.379142857138,1348.3446666666619,1000
2003-01-01,1379.268181818182,1375.8619047619,1406.8535454545456,1351.6828181818184,1000
2003-02-01,1421.535,1379.268181818182,1449.9657000000002,1393.1043,1000
2003-03-01,1386.52380952381,1421.535,1414.2542857142864,1358.7933333333337,1000
2003-04-01,1334.29,1386.52380952381,1360.9758,1307.6042,1000
2003-05-01,1400.3975,1334.29,1428.40545,1372.38955,1000
2003-06-01,1410.516666666667,1400.3975,1438.7270000000005,1382.3063333333337,1000
2003-07-01,1440.880434782609,1410.516666666667,1469.698043478261,1412.0628260869569,1000
2003-08-01,1457.225,1440.880434782609,1486.3695,1428.0804999999998,1000
2003-09-01,1416.577272727273,1457.225,1444.9088181818186,1388.2457272727277,1000
2003-10-01,1477.223913043478,1416.577272727273,1506.7683913043475,1447.6794347826085,1000
2003-11-01,1511.585,1477.223913043478,1541.8167,1481.3533,1000
2003-12-01,1557.778571428571,1511.585,1588.9341428571424,1526.6229999999996,1000
2004-01-01,1608.892857142857,1557.778571428571,1641.0707142857143,1576.715,1000
2004-02-01,1685.225,1608.892857142857,1718.9295,1651.5204999999999,1000
2004-03-01,1657.354347826087,1685.225,1690.5014347826086,1624.2072608695653,1000
2004-04-01,1731.68,1657.354347826087,1766.3136000000002,1697.0464,1000
2004-05-01,1625.25,1731.68,1657.755,1592.745,1000
2004-06-01,1682.029545454545,1625.25,1715.670136363636,1648.3889545454542,1000
2004-07-01,1707.840909090909,1682.029545454545,1741.9977272727272,1673.6840909090909,1000
2004-08-01,1692.071428571429,1707.840909090909,1725.9128571428575,1658.2300000000002,1000
2004-09-01,1731.0,1692.071428571429,1765.6200000000001,1696.3799999999999,1000
2004-10-01,1830.357142857143,1731.0,1866.9642857142858,1793.75,1000
2004-11-01,1817.340909090909,1830.357142857143,1853.6877272727272,1780.9940909090908,1000
2004-12-01,1852.909523809524,1817.340909090909,1889.9677142857145,1815.8513333333335,1000
2005-01-01,1836.175,1852.909523809524,1872.8985,1799.4515,1000
2005-02-01,1882.775,1836.175,1920.4305000000002,1845.1195,1000
2005-03-01,1987.5,1882.775,2027.25,1947.75,1000
2005-04-01,1891.988095238095,1987.5,1929.8278571428568,1854.148333333333,1000
2005-05-01,1741.45,1891.988095238095,1776.279,1706.621,1000
2005-06-01,1731.943181818182,1741.45,1766.5820454545456,1697.3043181818184,1000
2005-07-01,1783.261904761905,1731.943181818182,1818.9271428571433,1747.5966666666668,1000
2005-08-01,1871.272727272727,1783.261904761905,1908.6981818181816,1833.8472727272724,1000
2005-09-01,1837.693181818182,1871.272727272727,1874.4470454545456,1800.9393181818184,1000
2005-10-01,1934.142857142857,1837.693181818182,1972.8257142857142,1895.46,1000
2005-11-01,2056.970454545455,1934.142857142857,2098.1098636363645,2015.831045454546,1000
2005-12-01,2250.9,2056.970454545455,2295.918,2205.882,1000
2006-01-01,2383.302380952381,2250.9,2430.968428571429,2335.6363333333334,1000
2006-02-01,2453.375,2383.302380952381,2502.4425,2404.3075,1000
2006-03-01,2432.478260869565,2453.375,2481.1278260869562,2383.828695652174,1000
2006-04-01,2623.858333333333,2432.478260869565,2676.3354999999997,2571.3811666666666,1000
2006-05-01,2852.071428571429,2623.858333333333,2909.1128571428576,2795.03,1000
2006-06-01,2490.954545454545,2852.071428571429,2540.773636363636,2441.135454545454,1000
2006-07-01,2511.833333333333,2490.954545454545,2562.0699999999997,2461.5966666666664,1000
2006-08-01,2461.552272727273,2511.833333333333,2510.7833181818182,2412.3212272727274,1000
2006-09-01,2484.380952380952,2461.552272727273,2534.068571428571,2434.6933333333327,1000
2006-10-01,2657.147727272727,2484.380952380952,2710.290681818182,2604.004772727272,1000
2006-11-01,2702.136363636364,2657.147727272727,2756.1790909090914,2648.0936363636365,1000
2006-12-01,2823.671052631579,2702.136363636364,2880.144473684211,2767.1976315789475,1000
2007-01-01,2799.059090909091,2823.671052631579,2855.040272727273,2743.077909090909,1000
2007-02-01,2839.05,2799.059090909091,2895.831,2782.2690000000002,1000
2007-03-01,2757.079545454545,2839.05,2812.221136363636,2701.937954545454,1000
2007-04-01,2817.052631578947,2757.079545454545,2873.393684210526,2760.7115789473683,1000
2007-05-01,2804.604761904762,2817.052631578947,2860.6968571428574,2748.512666666667,1000
2007-06-01,2681.309523809524,2804.604761904762,2734.9357142857143,2627.6833333333334,1000
2007-07-01,2738.090909090909,2681.309523809524,2792.8527272727274,2683.3290909090906,1000
2007-08-01,2512.602272727273,2738.090909090909,2562.8543181818186,2462.3502272727274,1000
2007-09-01,2394.9625,2512.602272727273,2442.86175,2347.06325,1000
2007-10-01,2444.532608695652,2394.9625,2493.423260869565,2395.641956521739,1000
2007-11-01,2507.152272727273,2444.532608695652,2557.295318181819,2457.0092272727275,1000
2007-12-01,2382.833333333333,2507.152272727273,2430.49,2335.1766666666663,1000
2008-01-01,2456.125,2382.833333333333,2505.2475,2407.0025,1000
2008-02-01,2784.892857142857,2456.125,2840.590714285714,2729.1949999999997,1000
2008-03-01,3012.052631578947,2784.892857142857,3072.293684210526,2951.811578947368,1000
2008-04-01,2968.034090909091,3012.052631578947,3027.394772727273,2908.673409090909,1000
2008-05-01,2908.2775,2968.034090909091,2966.4430500000003,2850.11195,1000
2008-06-01,2967.869047619048,2908.2775,3027.226428571429,2908.511666666667,1000
2008-07-01,3067.45652173913,2967.869047619048,3128.8056521739127,3006.1073913043474,1000
2008-08-01,2762.56,3067.45652173913,2817.8112,2707.3088,1000
2008-09-01,2524.147727272727,2762.56,2574.6306818181815,2473.6647727272725,1000
2008-10-01,2122.028260869565,2524.147727272727,2164.4688260869566,2079.587695652174,1000
2008-11-01,1857.13,2122.028260869565,1894.2726000000002,1819.9874,1000
2008-12-01,1504.416666666667,1857.13,1534.5050000000003,1474.3283333333336,1000
2009-01-01,1420.359523809524,1504.416666666667,1448.7667142857144,1391.9523333333336,1000
2009-02-01,1338.0625,1420.359523809524,1364.82375,1311.30125,1000
2009-03-01,1338.079545454545,1338.0625,1364.841136363636,1311.317954545454,1000
2009-04-01,1431.8125,1338.079545454545,1460.44875,1403.17625,1000
2009-05-01,1466.671052631579,1431.8125,1496.0044736842106,1437.3376315789474,1000
2009-06-01,1579.627272727273,1466.671052631579,1611.2198181818185,1548.0347272727277,1000
2009-07-01,1670.55652173913,1579.627272727273,1703.9676521739125,1637.1453913043474,1000
2009-08-01,1927.6375,1670.55652173913,1966.19025,1889.08475,1000
2009-09-01,1835.597727272727,1927.6375,1872.3096818181816,1798.8857727272725,1000
2009-10-01,1875.663636363636,1835.597727272727,1913.1769090909088,1838.1503636363632,1000
2009-11-01,1956.547619047619,1875.663636363636,1995.6785714285716,1917.4166666666665,1000
2009-12-01,2181.257142857143,1956.547619047619,2224.882285714286,2137.6320000000005,1000
2010-01-01,2230.1125,2181.257142857143,2274.71475,2185.5102500000003,1000
2010-02-01,2053.27,2230.1125,2094.3354,2012.2046,1000
2010-03-01,2210.530434782609,2053.27,2254.7410434782614,2166.3198260869567,1000
2010-04-01,2314.2775,2210.530434782609,2360.56305,2267.99195,1000
2010-05-01,2044.710526315789,2314.2775,2085.6047368421046,2003.816315789473,1000
2010-06-01,1929.409090909091,2044.710526315789,1967.997272727273,1890.820909090909,1000
2010-07-01,1989.045454545455,1929.409090909091,2028.826363636364,1949.264545454546,1000
2010-08-01,2110.440476190476,1989.045454545455,2152.6492857142857,2068.2316666666666,1000
2010-09-01,2171.243181818182,2110.440476190476,2214.668045454546,2127.8183181818185,1000
2010-10-01,2342.178571428571,2171.243181818182,2389.0221428571426,2295.3349999999996,1000
2010-11-01,2324.045454545455,2342.178571428571,2370.5263636363643,2277.5645454545456,1000
2010-12-01,2356.669047619048,2324.045454545455,2403.8024285714287,2309.535666666667,1000
2011-01-01,2439.7,2356.669047619048,2488.4939999999997,2390.906,1000
2011-02-01,2515.26,2439.7,2565.5652000000005,2464.9548,1000
2011-03-01,2555.5,2515.26,2606.61,2504.39,1000
2011-04-01,2667.416666666667,2555.5,2720.7650000000003,2614.0683333333336,1000
2011-05-01,2587.2125,2667.416666666667,2638.9567500000003,2535.46825,1000
2011-06-01,2557.761363636364,2587.2125,2608.916590909091,2506.606136363637,1000
2011-07-01,2525.428571428571,2557.761363636364,2575.9371428571426,2474.9199999999996,1000
2011-08-01,2380.975,2525.428571428571,2428.5945,2333.3554999999997,1000
2011-09-01,2293.461363636364,2380.975,2339.330590909091,2247.5921363636367,1000
2011-10-01,2180.647619047619,2293.461363636364,2224.2605714285714,2137.034666666667,1000
2011-11-01,2079.981818181818,2180.647619047619,2121.5814545454546,2038.3821818181818,1000
2011-12-01,2024.375,2079.981818181818,2064.8625,1983.8875,1000
2012-01-01,2151.333333333333,2024.375,2194.3599999999997,2108.3066666666664,1000
2012-02-01,2207.916666666667,2151.333333333333,2252.0750000000003,2163.7583333333337,1000
2012-03-01,2184.159090909091,2207.916666666667,2227.8422727272728,2140.475909090909,1000
2012-04-01,2048.505263157895,2184.159090909091,2089.475368421053,2007.5351578947373,1000
2012-05-01,2002.522727272727,2048.505263157895,2042.5731818181816,1962.4722727272724,1000
2012-06-01,1885.513157894737,2002.522727272727,1923.223421052632,1847.8028947368423,1000
2012-07-01,1876.25,1885.513157894737,1913.775,1838.725,1000
2012-08-01,1843.327272727273,1876.25,1880.1938181818186,1806.4607272727276,1000
2012-09-01,2064.12,1843.327272727273,2105.4024,2022.8375999999998,1000
2012-10-01,1974.304347826087,2064.12,2013.7904347826088,1934.8182608695652,1000
2012-11-01,1948.829545454545,1974.304347826087,1987.806136363636,1909.8529545454542,1000
2012-12-01,2086.763157894737,1948.829545454545,2128.498421052632,2045.0278947368424,1000
2013-01-01,2037.606818181818,2086.763157894737,2078.3589545454543,1996.8546818181817,1000
2013-02-01,2053.595,2037.606818181818,2094.6668999999997,2012.5230999999997,1000
2013-03-01,1911.2825,2053.595,1949.5081500000001,1873.05685,1000
2013-04-01,1861.02380952381,1911.2825,1898.2442857142864,1823.8033333333337,1000
2013-05-01,1832.571428571429,1861.02380952381,1869.2228571428575,1795.9200000000003,1000
2013-06-01,1814.5375,1832.571428571429,1850.82825,1778.2467499999998,1000
2013-07-01,1769.608695652174,1814.5375,1805.0008695652175,1734.2165217391305,1000
2013-08-01,1816.235714285714,1769.608695652174,1852.5604285714282,1779.9109999999998,1000
2013-09-01,1761.304761904762,1816.235714285714,1796.5308571428573,1726.0786666666668,1000
2013-10-01,1814.582608695652,1761.304761904762,1850.874260869565,1778.290956521739,1000
2013-11-01,1747.964285714286,1814.582608695652,1782.9235714285717,1713.0050000000003,1000
2013-12-01,1739.81,1747.964285714286,1774.6062,1705.0138,1000
2014-01-01,1727.411363636364,1739.81,1761.9595909090913,1692.8631363636368,1000
2014-02-01,1695.165,1727.411363636364,1729.0683,1661.2617,1000
2014-03-01,1705.366666666667,1695.165,1739.4740000000004,1671.2593333333336,1000
2014-04-01,1810.675,1705.366666666667,1846.8885,1774.4615,1000
2014-05-01,1751.05,1810.675,1786.071,1716.029,1000
2014-06-01,1838.952380952381,1751.05,1875.7314285714285,1802.1733333333334,1000
2014-07-01,1948.304347826087,1838.952380952381,1987.2704347826088,1909.3382608695651,1000
2014-08-01,2030.4925,1948.304347826087,2071.10235,1989.88265,1000
2014-09-01,1990.431818181818,2030.4925,2030.2404545454544,1950.6231818181816,1000
2014-10-01,1946.189130434783,1990.431818181818,1985.1129130434788,1907.2653478260872,1000
2014-11-01,2055.555,1946.189130434783,2096.6661,2014.4438999999998,1000
2014-12-01,1909.459523809524,2055.555,1947.6487142857145,1871.2703333333334,1000
2015-01-01,1814.719047619048,1909.459523809524,1851.0134285714291,1778.424666666667,1000
2015-02-01,1817.82,1814.719047619048,1854.1764,1781.4635999999998,1000
2015-03-01,1773.863636363636,1817.82,1809.3409090909088,1738.3863636363633,1000
2015-04-01,1819.1875,1773.863636363636,1855.57125,1782.80375,1000
2015-05-01,1804.039473684211,1819.1875,1840.1202631578954,1767.9586842105268,1000
2015-06-01,1687.727272727273,1804.039473684211,1721.4818181818184,1653.9727272727275,1000
2015-07-01,1639.5,1687.727272727273,1672.29,1606.71,1000
2015-08-01,1548.125,1639.5,1579.0875,1517.1625,1000
2015-09-01,1589.602272727273,1548.125,1621.3943181818186,1557.8102272727274,1000
2015-10-01,1516.488636363636,1589.602272727273,1546.8184090909087,1486.1588636363633,1000
2015-11-01,1467.892857142857,1516.488636363636,1497.2507142857144,1438.5349999999999,1000
2015-12-01,1497.202380952381,1467.892857142857,1527.1464285714287,1467.2583333333332,1000
2016-01-01,1481.1,1497.202380952381,1510.722,1451.4779999999998,1000
2016-02-01,1531.261904761905,1481.1,1561.887142857143,1500.636666666667,1000
2016-03-01,1531.011904761905,1531.261904761905,1561.6321428571432,1500.3916666666669,1000
2016-04-01,1571.22619047619,1531.011904761905,1602.6507142857138,1539.801666666666,1000
2016-05-01,1550.625,1571.22619047619,1581.6375,1519.6125,1000
2016-06-01,1593.506818181818,1550.625,1625.3769545454545,1561.6366818181816,1000
2016-07-01,1629.047619047619,1593.506818181818,1661.6285714285714,1596.4666666666667,1000
2016-08-01,1639.284090909091,1629.047619047619,1672.069772727273,1606.498409090909,1000
2016-09-01,1592.363636363636,1639.284090909091,1624.2109090909087,1560.5163636363634,1000
2016-10-01,1665.904761904762,1592.363636363636,1699.2228571428573,1632.5866666666666,1000
2016-11-01,1737.113636363636,1665.904761904762,1771.8559090909089,1702.3713636363632,1000
2016-12-01,1727.7375,1737.113636363636,1762.29225,1693.18275,1000
2017-01-01,1791.238095238095,1727.7375,1827.062857142857,1755.413333333333,1000
2017-02-01,1860.75,1791.238095238095,1897.9650000000001,1823.5349999999999,1000
2017-03-01,1901.467391304348,1860.75,1939.496739130435,1863.438043478261,1000
2017-04-01,1921.222222222222,1901.467391304348,1959.6466666666663,1882.7977777777776,1000
2017-05-01,1913.02380952381,1921.222222222222,1951.2842857142864,1874.7633333333338,1000
2017-06-01,1885.286363636364,1913.02380952381,1922.9920909090913,1847.5806363636368,1000
2017-07-01,1902.964285714286,1885.286363636364,1941.0235714285718,1864.9050000000002,1000
2017-08-01,2030.011363636364,1902.964285714286,2070.6115909090913,1989.4111363636366,1000
2017-09-01,2096.488095238095,2030.011363636364,2138.417857142857,2054.558333333333,1000
2017-10-01,2131.488636363636,2096.488095238095,2174.1184090909087,2088.8588636363634,1000
2017-11-01,2097.440909090909,2131.488636363636,2139.389727272727,2055.4920909090906,1000
2017-12-01,2080.473684210526,2097.440909090909,2122.0831578947364,2038.8642105263152,1000
2018-01-01,2209.727272727273,2080.473684210526,2253.9218181818183,2165.5327272727277,1000
2018-02-01,2181.7875,2209.727272727273,2225.42325,2138.15175,1000
2018-03-01,2069.238095238095,2181.7875,2110.622857142857,2027.853333333333,1000
2018-04-01,2254.6875,2069.238095238095,2299.78125,2209.59375,1000
2018-05-01,2299.666666666667,2254.6875,2345.6600000000003,2253.6733333333336,1000
2018-06-01,2237.619047619048,2299.666666666667,2282.371428571429,2192.8666666666672,1000
2018-07-01,2082.238636363636,2237.619047619048,2123.8834090909086,2040.5938636363633,1000
2018-08-01,2051.511363636364,2082.238636363636,2092.541590909091,2010.4811363636366,1000
2018-09-01,2026.4625,2051.511363636364,2066.99175,1985.93325,1000
2018-10-01,2029.858695652174,2026.4625,2070.4558695652177,1989.2615217391306,1000
2018-11-01,1938.511363636364,2029.858695652174,1977.2815909090914,1899.7411363636365,1000
2018-12-01,1920.381578947368,1938.511363636364,1958.7892105263154,1881.9739473684208,1000
2019-01-01,1853.715909090909,1920.381578947368,1890.7902272727272,1816.6415909090908,1000
2019-02-01,1862.9875,1853.715909090909,1900.24725,1825.72775,1000
2019-03-01,1871.214285714286,1862.9875,1908.6385714285718,1833.7900000000002,1000
2019-04-01,1845.425,1871.214285714286,1882.3335,1808.5165,1000
2019-05-01,1781.261904761905,1845.425,1816.887142857143,1745.636666666667,1000
2019-06-01,1755.95,1781.261904761905,1791.0690000000002,1720.831,1000
2019-07-01,1796.989130434783,1755.95,1832.9289130434786,1761.0493478260873,1000
2019-08-01,1740.678571428571,1796.989130434783,1775.4921428571427,1705.8649999999996,1000
2019-09-01,1753.511904761905,1740.678571428571,1788.5821428571433,1718.4416666666668,1000
2019-10-01,1725.95652173913,1753.511904761905,1760.4756521739127,1691.4373913043473,1000
2019-11-01,1774.785714285714,1725.95652173913,1810.2814285714283,1739.2899999999997,1000
2019-12-01,1771.38,1774.785714285714,1806.8076,1735.9524000000001,1000
2020-01-01,1773.090909090909,1771.38,1808.5527272727272,1737.6290909090908,1000
2020-02-01,1688.095,1773.090909090909,1721.8569,1654.3331,1000
2020-03-01,1610.890909090909,1688.095,1643.1087272727273,1578.6730909090907,1000
