date,close,open,high,low,volume
1992-01-01,109.586357116699,109.586357116699,111.778084259033,107.39462997436502,1000
1992-02-01,113.921257019043,109.586357116699,116.19968215942386,111.64283187866214,1000
1992-03-01,116.684593200684,113.921257019043,119.0182850646977,114.35090133667032,1000
1992-04-01,109.055137634277,116.684593200684,111.23624038696255,106.87403488159146,1000
1992-05-01,109.177909851074,109.055137634277,111.36146804809549,106.99435165405252,1000
1992-06-01,110.201927185059,109.177909851074,112.4059657287602,107.99788864135782,1000
1992-07-01,102.394058227539,110.201927185059,104.4419393920898,100.34617706298822,1000
1992-08-01,97.5399322509766,102.394058227539,99.49073089599614,95.58913360595707,1000
1992-09-01,98.2166748046875,97.5399322509766,100.18100830078126,96.25234130859374,1000
1992-10-01,94.5597686767578,98.2166748046875,96.45096405029295,92.66857330322264,1000
1992-11-01,95.1726608276367,94.5597686767578,97.07611404418944,93.26920761108397,1000
1992-12-01,94.0434188842773,95.1726608276367,95.92428726196285,92.16255050659176,1000
1993-01-01,94.09521484375,94.0434188842773,95.977119140625,92.213310546875,1000
1993-02-01,94.2540740966797,94.09521484375,96.1391555786133,92.3689926147461,1000
1993-03-01,97.5351867675781,94.2540740966797,99.48589050292966,95.58448303222653,1000
1993-04-01,100.487373352051,97.5351867675781,102.49712081909202,98.47762588500997,1000
1993-05-01,99.2226715087891,100.487373352051,101.2071249389649,97.23821807861331,1000
1993-06-01,92.7262115478516,99.2226715087891,94.58073577880864,90.87168731689457,1000
1993-07-01,101.888687133789,92.7262115478516,103.92646087646479,99.85091339111322,1000
1993-08-01,100.312896728516,101.888687133789,102.31915466308632,98.30663879394567,1000
1993-09-01,101.031677246094,100.312896728516,103.05231079101588,99.01104370117213,1000
1993-10-01,105.767631530762,101.031677246094,107.88298416137725,103.65227890014675,1000
1993-11-01,115.92845916748,105.767631530762,118.2470283508296,113.6098899841304,1000
1993-12-01,121.229499816895,115.92845916748,123.6540898132329,118.8049098205571,1000
1994-01-01,126.716453552246,121.229499816895,129.25078262329092,124.18212448120107,1000
1994-02-01,123.64900970459,126.716453552246,126.1219898986818,121.1760295104982,1000
1994-03-01,120.107292175293,123.64900970459,122.50943801879886,117.70514633178713,1000
1994-04-01,113.416732788086,120.107292175293,115.68506744384771,111.14839813232427,1000
1994-05-01,110.601257324219,113.416732788086,112.81328247070338,108.38923217773463,1000
1994-06-01,112.083099365234,110.601257324219,114.32476135253869,109.84143737792932,1000
1994-07-01,98.7315521240234,112.083099365234,100.70618316650386,96.75692108154293,1000
1994-08-01,96.1568756103516,98.7315521240234,98.08001312255864,94.23373809814457,1000
