session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
421,939.9269070876762,738.2361978497938,0,80,0,1
422,-478.82776215067133,1216.079288090521,0,80,0,1
423,-702.0938213646878,1621.0588444232708,0,80,0,1
424,-1867.6530369872926,1946.7202112956438,0,80,0,1
425,-188.72620127600385,2110.3717118776985,0,80,0,1
426,1541.585520625813,1140.585317753139,0,80,0,1
427,-392.4371988635976,1456.5236028794898,0,80,0,1
428,-204.26250873605022,1134.5717143530492,0,80,0,1
429,-60.14263195428066,1607.0890339589096,0,80,0,1
430,-234.21629063191358,1260.872675188526,0,80,0,1
431,124.72004042600747,1059.0952502272557,0,80,0,1
432,-1234.5031510492554,2319.3432231241604,0,80,0,1
433,335.79876451869495,1003.687550339615,0,80,0,1
434,-955.8343760675634,1858.3297453744453,0,80,0,1
435,-409.0618564550532,1632.836754249758,0,80,0,1
436,-70.97743338881992,1095.9994648824213,0,80,0,1
437,-619.7760839845287,1588.6960393445916,0,80,0,1
438,-623.7027256860165,1453.4174553065095,0,80,0,1
439,-906.6064689998748,1777.1866531004198,0,80,0,1
440,1514.8752379646758,1295.5264177715871,0,80,0,1
441,848.5997132393532,711.9595551660168,0,80,0,1
442,337.0451201561955,851.4924301704159,0,80,0,1
443,-1244.0934100120794,2115.0359833020484,0,80,0,1
444,-447.9642537570908,1222.3415747692343,0,80,0,1
445,-425.51936619053595,882.325846835156,0,80,0,1
446,-1207.5855338914553,2219.6836312051164,0,80,0,1
447,-1638.0199543806375,2259.4156210701913,0,80,0,1
448,542.7122849069419,1307.6220376545098,0,80,0,1
449,-455.55485049902927,1156.7859463774948,0,80,0,1
450,-2051.242636063602,2871.6384034386138,0,80,0,1
451,1249.263390975655,1144.5762479928671,0,80,0,1
452,627.6625785171054,849.0162770785391,0,80,0,1
453,-832.3637147902045,1268.319327645062,0,80,0,1
454,170.71366498741554,1409.0165764045669,0,80,0,1
455,-36.294077166356146,1776.2772668313119,0,80,0,1
456,-1804.2655656682327,2139.8873740831623,0,80,0,1
457,5.9024343531928025,948.5348479543463,0,80,0,1
458,-1045.106276272505,1654.6867925254046,0,80,0,1
459,678.6719591239817,672.7783196959645,0,80,0,1
460,-1020.9578897740575,1444.0895216550562,0,80,0,1
461,551.5953636897029,751.6618440040038,0,80,0,1
462,-2064.7126191906864,2195.74687691452,0,80,0,1
463,-1230.404671995435,2280.070413393958,0,80,0,1
464,-1385.090862556186,1871.4423727459507,0,80,0,1
465,435.0296436281642,1006.5651963555138,0,80,0,1
466,-446.97313574212603,1008.72187992814,0,80,0,1
467,-829.0603104160982,2191.0597067739,0,80,0,1
468,-1074.08817024756,2245.2120477097924,0,80,0,1
469,-1553.3861693007639,1762.004485942016,0,80,0,1
470,-1586.839183444099,2477.77905697003,0,80,0,1
471,-44.43696930358419,852.6008392572403,0,80,0,1
472,-15.622859219147358,1826.7473881092155,0,80,0,1
473,-769.5749926496064,1743.4398586235475,0,80,0,1
474,-1066.6422861948959,2432.1510309554287,0,80,0,1
