name,category,final_pnl,pnl_osmium,pnl_pepper,max_drawdown,sharpe,sortino,calmar,trade_count,rt_wins,rt_losses,rt_pushes,trade_win_rate,avg_win,avg_loss,profit_factor
imc_round_2_day_-1,imc,83975.0,7514.0,76461.0,1736955.0,0.0021949874849370938,0.002319652042776414,0.04834609992774712,347,306,0,0,1.0,24.49673202614379,0.0,inf
imc_round_2_day_0,imc,78445.0,5785.0,72660.0,1840400.0,0.0019348640043047852,0.002062287491827715,0.042623886111714845,308,251,0,0,1.0,24.872509960159363,0.0,inf
imc_round_2_day_1,imc,76116.0,7829.0,68287.0,1900280.0,0.0018183324040071827,0.0019366262169637387,0.040055149767402695,366,320,0,0,1.0,25.621875,0.0,inf
