name,category,final_pnl,max_drawdown,sharpe,trade_count,pnl_INTARIAN_PEPPER_ROOT,pnl_ASH_COATED_OSMIUM
imc_r1_round_1_day_-1,round_1,44232.0,524.0,7.217342951837533,27729,-7739.0,51971.0
imc_r1_round_1_day_-2,round_1,30751.0,385.0,6.41540626742226,27763,-13721.0,44472.0
imc_r1_round_1_day_0,round_1,101385.0,974.0,10.34093847053377,27329,47052.0,54333.0
imc_r2_round_2_day_-1,round_2,50383.0,554.0,7.082254723376259,27787,-6772.0,57155.0
imc_r2_round_2_day_0,round_2,103726.0,1192.0,10.678859986201955,27372,47337.0,56389.0
imc_r2_round_2_day_1,round_2,40832.0,1261.5,2.6330828889040347,23295,-9276.0,50108.0
real_av_COFFEE_d0,real_world,43196.0,703.0,14.96997735784942,28140,-5666.0,48862.0
real_av_COFFEE_d3,real_world,32624.5,4484.0,11.23039432509694,25005,-4595.0,37219.5
real_av_COFFEE_d8,real_world,45437.0,11883.0,16.442712797121732,23938,13377.0,32060.0
real_av_CORN_d11,real_world,48218.0,1079.0,22.68544789520685,25378,5889.0,42329.0
real_av_CORN_d6,real_world,37560.0,1212.0,17.87381724770028,26454,-1593.0,39153.0
real_av_COTTON_d1,real_world,46105.0,571.0,23.171924026700818,25237,1803.0,44302.0
real_av_COTTON_d4,real_world,32595.0,2788.0,15.978953082335165,26286,-5896.0,38491.0
real_av_COTTON_d9,real_world,35894.0,2777.0,14.97242238982027,25479,-7152.0,43046.0
real_av_SUGAR_d2,real_world,42424.0,588.0,17.817085130289783,25727,-2738.0,45162.0
real_av_SUGAR_d7,real_world,45706.0,866.0,18.093710470896312,24725,383.0,45323.0
real_av_WHEAT_d10,real_world,27532.0,3912.5,9.4878601535523,27172,-9300.0,36832.0
real_av_WHEAT_d5,real_world,32231.0,1084.0,14.275333854179513,27631,-9195.0,41426.0
real_yf_ADM_d0,real_world,45848.0,1603.0,19.82305453420299,25505,998.0,44850.0
real_yf_ADM_d13,real_world,33641.0,4296.0,15.006151003105407,27594,-4850.0,38491.0
real_yf_ADM_d5,real_world,36603.0,524.0,18.500196768404038,25955,-3175.0,39778.0
real_yf_BGS_d0,real_world,47167.0,697.0,16.47255572984224,27653,-1695.0,48862.0
real_yf_BGS_d13,real_world,55054.0,2232.0,21.838697975634155,25548,14882.0,40172.0
real_yf_BGS_d5,real_world,43935.0,3514.0,20.303104285519623,25582,2379.0,41556.0
real_yf_MKC_d0,real_world,36691.0,4644.0,13.465167178024709,25538,-6850.0,43541.0
real_yf_MKC_d13,real_world,41730.0,3347.5,15.163444512268166,25973,4898.0,36832.0
real_yf_MKC_d5,real_world,49762.0,2240.0,19.639164740442126,26042,3900.0,45862.0
real_yf_ZC_F_d0,real_world,19099.0,4414.0,6.751663045452683,24454,4369.0,14730.0
real_yf_ZC_F_d13,real_world,54843.0,1565.0,23.15134543625856,25770,13252.0,41591.0
real_yf_ZC_F_d5,real_world,32907.0,1759.0,12.602846271824731,27470,-9296.0,42203.0
real_yf_ZS_F_d0,real_world,78330.0,3105.0,29.557800253988724,25136,30287.0,48043.0
real_yf_ZS_F_d13,real_world,47999.0,2208.0,19.169381449284952,25808,807.0,47192.0
real_yf_ZS_F_d5,real_world,21728.5,14566.0,7.513106926603227,25861,-17938.0,39666.5
real_yf_ZW_F_d0,real_world,6863.0,10032.0,2.3641844593141297,24086,-1791.0,8654.0
real_yf_ZW_F_d13,real_world,35181.0,7686.0,13.218379806961707,25720,-3465.0,38646.0
real_yf_ZW_F_d5,real_world,73016.0,1316.0,28.14098822441046,24950,27854.0,45162.0
scen_bear_normal_s0,scenario,47351.0,6853.0,3.939368615499611,22067,-46374.0,93725.0
scen_bear_volatile_s0,scenario,-58328.0,70083.0,-2.421052640316823,24848,-46374.0,-11954.0
scen_bull_normal_s0,scenario,-85437.0,86401.0,-6.391551127770565,31571,-179162.0,93725.0
scen_crash_normal_s0,scenario,-23740.0,48173.0,-1.7629517722114594,29542,-117465.0,93725.0
scen_crash_volatile_s0,scenario,-129419.0,130415.0,-5.2035566122415595,32323,-117465.0,-11954.0
scen_high_vol_volatile_s0,scenario,245687.0,56537.0,8.449701174793347,28007,257641.0,-11954.0
scen_sawtooth_normal_s0,scenario,-35020.0,41398.0,-2.6961016630195385,27585,-120950.0,85930.0
scen_sawtooth_volatile_s0,scenario,-143996.0,150686.0,-5.874520775182501,30364,-120950.0,-23046.0
scen_sideways_drift_s0,scenario,-66242.0,78774.0,-6.418953037339243,25607,-48335.0,-17907.0
scen_sideways_normal_s0,scenario,8817.0,16783.0,0.7154582890424633,25629,-84908.0,93725.0
scen_spike_crash_volatile_s0,scenario,-149734.0,151306.0,-6.063900721090121,31140,-137780.0,-11954.0
scen_v_recovery_drift_s0,scenario,-75346.0,94204.0,-7.232824545233178,25060,-57439.0,-17907.0
scen_v_recovery_normal_s0,scenario,73833.0,49259.0,5.733882421401475,25058,-19892.0,93725.0
