name,category,final_pnl,pnl_osmium,pnl_pepper,max_drawdown,sharpe,sortino,calmar,trade_count,rt_wins,rt_losses,rt_pushes,trade_win_rate,avg_win,avg_loss,profit_factor
imc_round_2_day_-1,imc,82735.0,4347.0,78388.0,1396119.5,0.0023521212833972674,0.0024556777730684112,0.05926068649567605,214,183,0,1,1.0,23.02185792349727,0.0,inf
imc_round_2_day_0,imc,84111.0,5550.0,78561.0,1840400.0,0.0021452669649648496,0.0022741193305953,0.04570256465985655,211,170,3,1,0.9826589595375722,32.07058823529412,-5.666666666666667,320.70588235294116
imc_round_2_day_1,imc,83265.0,4988.0,78277.0,1686283.5,0.0020504312814024713,0.002129612535527198,0.04937781814267886,213,174,0,0,1.0,28.620689655172413,0.0,inf
