timestamp,close,High,Low,Open,volume
2026-04-09 13:30:00+00:00,343.2300109863281,344.1199951171875,342.0400085449219,343.0329895019531,3321700
2026-04-09 13:35:00+00:00,343.4718017578125,344.5400085449219,342.5,343.2300109863281,1447768
2026-04-09 13:40:00+00:00,344.8136901855469,345.57989501953125,343.20001220703125,343.489990234375,1375986
2026-04-09 13:45:00+00:00,339.8699951171875,345.39990234375,338.5899963378906,344.7950134277344,2075381
2026-04-09 13:50:00+00:00,339.0199890136719,340.07000732421875,337.7699890136719,339.8599853515625,1554151
2026-04-09 13:55:00+00:00,338.80999755859375,339.5199890136719,337.32000732421875,339.01971435546875,1202804
2026-04-09 14:00:00+00:00,337.875,338.989990234375,337.60009765625,338.82000732421875,1127647
2026-04-09 14:05:00+00:00,338.2200012207031,338.6299133300781,337.25,337.8500061035156,1296817
2026-04-09 14:10:00+00:00,339.4866943359375,340.79998779296875,338.010009765625,338.25,1404018
2026-04-09 14:15:00+00:00,338.9750061035156,340.1099853515625,338.3200988769531,339.4599914550781,903821
2026-04-09 14:20:00+00:00,339.4100036621094,340.25,338.5622863769531,338.92498779296875,832240
2026-04-09 14:25:00+00:00,339.8399963378906,339.85809326171875,339.0899963378906,339.3900146484375,603072
2026-04-09 14:30:00+00:00,339.3699951171875,340.0400085449219,338.7701110839844,339.8299865722656,815199
2026-04-09 14:35:00+00:00,340.07000732421875,340.260009765625,338.8500061035156,339.375,792703
2026-04-09 14:40:00+00:00,341.2200012207031,341.8800048828125,339.860107421875,340.06500244140625,1059888
2026-04-09 14:45:00+00:00,341.5249938964844,341.80999755859375,340.54998779296875,341.2099914550781,792061
2026-04-09 14:50:00+00:00,342.3599853515625,342.69000244140625,341.3399963378906,341.5,876522
2026-04-09 14:55:00+00:00,341.9549865722656,342.6299133300781,341.8399963378906,342.364990234375,608494
2026-04-09 15:00:00+00:00,341.510009765625,342.4200134277344,341.3004150390625,341.92999267578125,664299
2026-04-09 15:05:00+00:00,342.29998779296875,342.6199951171875,341.3599853515625,341.5201110839844,555933
2026-04-09 15:10:00+00:00,342.92999267578125,343.71990966796875,342.2300109863281,342.32000732421875,823460
2026-04-09 15:15:00+00:00,342.57000732421875,343.5799865722656,342.44000244140625,342.93499755859375,595196
2026-04-09 15:20:00+00:00,342.44000244140625,342.75,341.44000244140625,342.59991455078125,759783
2026-04-09 15:25:00+00:00,340.2300109863281,342.4800109863281,339.7799987792969,342.44500732421875,1593584
2026-04-09 15:30:00+00:00,342.8258056640625,342.8800048828125,339.9100036621094,340.17999267578125,909514
2026-04-09 15:35:00+00:00,342.92999267578125,343.6700134277344,342.1499938964844,342.82989501953125,926828
2026-04-09 15:40:00+00:00,342.69000244140625,343.6099853515625,342.5799865722656,342.8999938964844,526442
2026-04-09 15:45:00+00:00,343.8699951171875,344.3299865722656,342.340087890625,342.70001220703125,746300
2026-04-09 15:50:00+00:00,345.0249938964844,345.1000061035156,343.6499938964844,343.8800048828125,672950
2026-04-09 15:55:00+00:00,345.07000732421875,345.8399963378906,344.75,345.0249938964844,858855
2026-04-09 16:00:00+00:00,347.510009765625,347.70001220703125,344.9599914550781,345.07000732421875,1210464
2026-04-09 16:05:00+00:00,348.17999267578125,348.8800048828125,346.95001220703125,347.5150146484375,1217838
2026-04-09 16:10:00+00:00,346.9219055175781,348.75,346.8500061035156,348.17498779296875,949917
2026-04-09 16:15:00+00:00,348.2099914550781,348.3699951171875,346.8699951171875,346.9399108886719,778484
2026-04-09 16:20:00+00:00,347.7749938964844,348.3500061035156,347.55999755859375,348.2049865722656,610100
2026-04-09 16:25:00+00:00,347.9585876464844,347.9599914550781,347.07000732421875,347.75,544168
2026-04-09 16:30:00+00:00,346.5299987792969,348.0350036621094,346.1000061035156,347.94000244140625,649621
2026-04-09 16:35:00+00:00,345.9800109863281,346.75,345.8399963378906,346.510009765625,508315
2026-04-09 16:40:00+00:00,346.6050109863281,347.19879150390625,345.76031494140625,345.9750061035156,565996
2026-04-09 16:45:00+00:00,345.80999755859375,346.5799865722656,345.4100036621094,346.5799865722656,513922
2026-04-09 16:50:00+00:00,346.904296875,347.0299987792969,345.79400634765625,345.82000732421875,482724
2026-04-09 16:55:00+00:00,346.8699951171875,347.57000732421875,346.28009033203125,346.8599853515625,550040
2026-04-09 17:00:00+00:00,347.1499938964844,347.1499938964844,346.4949951171875,346.889892578125,277326
2026-04-09 17:05:00+00:00,347.9200134277344,348.1199951171875,347.1700134277344,347.19000244140625,476274
2026-04-09 17:10:00+00:00,347.30999755859375,348.19000244140625,347.25,347.8699951171875,459911
2026-04-09 17:15:00+00:00,347.9649963378906,348.239990234375,347.0799865722656,347.29998779296875,554239
2026-04-09 17:20:00+00:00,347.6817932128906,348.0498962402344,347.489990234375,347.956787109375,341968
2026-04-09 17:25:00+00:00,347.7300109863281,348.08990478515625,347.4100036621094,347.68011474609375,342945
2026-04-09 17:30:00+00:00,347.30999755859375,347.94000244140625,346.5199890136719,347.739990234375,551321
2026-04-09 17:35:00+00:00,348.07501220703125,348.1700134277344,347.30999755859375,347.3349914550781,397971
2026-04-09 17:40:00+00:00,348.32000732421875,348.70001220703125,347.989990234375,348.07501220703125,487532
2026-04-09 17:45:00+00:00,348.260009765625,348.8500061035156,348.0899963378906,348.3399963378906,457357
2026-04-09 17:50:00+00:00,348.3800048828125,348.5799865722656,347.5799865722656,348.2300109863281,487092
2026-04-09 17:55:00+00:00,347.94000244140625,348.3999938964844,347.4800109863281,348.3599853515625,357114
2026-04-09 18:00:00+00:00,345.6050109863281,347.96990966796875,345.45001220703125,347.94000244140625,820993
2026-04-09 18:05:00+00:00,347.0537109375,347.05999755859375,345.4700012207031,345.6400146484375,752035
2026-04-09 18:10:00+00:00,346.5450134277344,347.260009765625,346.260009765625,347.0350036621094,455821
2026-04-09 18:15:00+00:00,346.7898864746094,347.1499938964844,346.260009765625,346.5400085449219,375396
2026-04-09 18:20:00+00:00,345.739990234375,346.7900085449219,345.0700988769531,346.7755126953125,537509
2026-04-09 18:25:00+00:00,345.69500732421875,345.8399963378906,345.29998779296875,345.7398986816406,328175
2026-04-09 18:30:00+00:00,345.6050109863281,346.05999755859375,345.2200012207031,345.69000244140625,460615
2026-04-09 18:35:00+00:00,346.010009765625,346.19000244140625,345.340087890625,345.54998779296875,378614
2026-04-09 18:40:00+00:00,345.7850036621094,346.19000244140625,345.3500061035156,345.9742126464844,438859
2026-04-09 18:45:00+00:00,345.42999267578125,346.1000061035156,345.04998779296875,345.80499267578125,351296
2026-04-09 18:50:00+00:00,345.1600036621094,345.57000732421875,344.7699890136719,345.44000244140625,536289
2026-04-09 18:55:00+00:00,345.4100036621094,345.70001220703125,345.1903991699219,345.2099914550781,366055
2026-04-09 19:00:00+00:00,346.1400146484375,346.5799865722656,345.3599853515625,345.4200134277344,650570
