timestamp,close,High,Low,Open,volume
2026-04-12 07:10:00+00:00,71684.3359375,71684.3359375,71659.421875,71659.421875,0
2026-04-12 07:15:00+00:00,71643.171875,71643.9921875,71643.09375,71643.09375,78481408
2026-04-12 07:20:00+00:00,71665.34375,71665.34375,71639.1328125,71640.578125,905216
2026-04-12 07:25:00+00:00,71650.296875,71650.296875,71646.296875,71646.765625,0
2026-04-12 07:30:00+00:00,71651.375,71651.375,71647.8671875,71647.8671875,0
2026-04-12 07:35:00+00:00,71730.5390625,71730.5390625,71664.7890625,71664.7890625,0
2026-04-12 07:40:00+00:00,71753.5859375,71753.5859375,71730.1875,71730.1875,20047872
2026-04-12 07:45:00+00:00,71746.84375,71765.0234375,71746.84375,71760.75,0
2026-04-12 07:50:00+00:00,71729.171875,71732.515625,71718.1796875,71728.828125,34213888
2026-04-12 07:55:00+00:00,71747.28125,71755.828125,71747.28125,71753.21875,0
2026-04-12 08:00:00+00:00,71678.28125,71712.4296875,71678.28125,71712.4296875,134225920
2026-04-12 08:05:00+00:00,71674.859375,71710.140625,71674.859375,71685.5078125,112945152
2026-04-12 08:10:00+00:00,71654.5859375,71672.8046875,71649.9453125,71672.8046875,125196288
2026-04-12 08:15:00+00:00,71683.765625,71686.0859375,71683.765625,71686.0859375,0
2026-04-12 08:20:00+00:00,71700.40625,71700.40625,71670.6953125,71670.6953125,13674496
2026-04-12 08:25:00+00:00,71722.7578125,71722.7578125,71708.7421875,71712.703125,47990784
2026-04-12 08:30:00+00:00,71728.1171875,71729.7890625,71722.46875,71722.46875,5812224
2026-04-12 08:35:00+00:00,71736.59375,71736.59375,71713.40625,71713.40625,0
2026-04-12 08:40:00+00:00,71778.578125,71789.8125,71778.578125,71785.921875,91648000
2026-04-12 08:45:00+00:00,71671.6796875,71737.2890625,71671.6796875,71737.2890625,173295616
2026-04-12 08:50:00+00:00,71641.640625,71656.7109375,71641.640625,71656.7109375,5498880
2026-04-12 08:55:00+00:00,71639.640625,71639.640625,71625.328125,71629.203125,20815872
2026-04-12 09:00:00+00:00,71577.59375,71654.359375,71577.59375,71650.3359375,7878656
2026-04-12 09:05:00+00:00,71582.1953125,71586.2265625,71567.7421875,71583.421875,48254976
2026-04-12 09:10:00+00:00,71595.03125,71595.03125,71592.71875,71592.71875,104228864
2026-04-12 09:15:00+00:00,71616.5390625,71616.5390625,71601.9765625,71601.9765625,0
2026-04-12 09:20:00+00:00,71628.3515625,71628.3515625,71618.703125,71618.703125,0
2026-04-12 09:25:00+00:00,71627.8828125,71634.2109375,71627.8828125,71634.2109375,0
2026-04-12 09:30:00+00:00,71635.734375,71635.734375,71620.984375,71633.09375,23189504
2026-04-12 09:35:00+00:00,71621.9765625,71629.984375,71621.9765625,71629.984375,0
2026-04-12 09:40:00+00:00,71591.9765625,71627.0859375,71591.9765625,71624.6953125,6797312
2026-04-12 09:45:00+00:00,71547.7109375,71594.0234375,71547.7109375,71594.0234375,0
2026-04-12 09:50:00+00:00,71560.90625,71560.90625,71543.8046875,71543.8046875,44822528
2026-04-12 09:55:00+00:00,71561.8203125,71571.765625,71561.8203125,71571.765625,0
2026-04-12 10:00:00+00:00,71549.0859375,71563.4296875,71545.0703125,71563.4296875,0
2026-04-12 10:05:00+00:00,71665.984375,71665.984375,71551.515625,71551.515625,26216448
2026-04-12 10:10:00+00:00,71635.140625,71655.65625,71627.625,71655.65625,0
2026-04-12 10:15:00+00:00,71661.296875,71661.296875,71642.453125,71642.453125,10985472
2026-04-12 10:20:00+00:00,71669.5546875,71669.5546875,71657.7265625,71657.7265625,81119232
2026-04-12 10:25:00+00:00,71646.1953125,71676.1875,71646.1953125,71676.1875,0
2026-04-12 10:30:00+00:00,71618.2421875,71636.09375,71618.2421875,71636.09375,32151552
2026-04-12 10:35:00+00:00,71580.671875,71618.1015625,71580.671875,71618.1015625,12734464
2026-04-12 10:40:00+00:00,71561.0703125,71562.5078125,71545.875,71545.875,16885760
2026-04-12 10:45:00+00:00,71530.109375,71545.6328125,71530.109375,71545.6328125,0
2026-04-12 10:50:00+00:00,71435.1328125,71526.2578125,71435.1328125,71519.65625,21016576
2026-04-12 10:55:00+00:00,71458.2734375,71458.2734375,71405.109375,71405.109375,44249088
2026-04-12 11:00:00+00:00,71479.5078125,71479.5078125,71465.1640625,71465.1640625,68798464
2026-04-12 11:05:00+00:00,71497.75,71498.171875,71459.5234375,71459.5234375,26068992
2026-04-12 11:10:00+00:00,71482.9921875,71482.9921875,71464.1328125,71464.8984375,137592832
2026-04-12 11:15:00+00:00,71513.8671875,71538.5625,71513.8671875,71537.7890625,60094464
2026-04-12 11:20:00+00:00,71532.609375,71545.5546875,71532.609375,71545.5546875,12802048
2026-04-12 11:25:00+00:00,71520.6953125,71531.0,71508.0390625,71531.0,32219136
2026-04-12 11:30:00+00:00,71448.3203125,71527.0546875,71448.3203125,71527.0546875,0
2026-04-12 11:35:00+00:00,71461.5234375,71461.5234375,71448.7421875,71452.0,27105280
2026-04-12 11:40:00+00:00,71481.453125,71481.453125,71455.1171875,71455.1171875,7395328
2026-04-12 11:45:00+00:00,71472.0703125,71472.0703125,71463.859375,71471.6015625,17553408
2026-04-12 11:50:00+00:00,71483.078125,71483.078125,71478.2734375,71478.2734375,0
2026-04-12 11:55:00+00:00,71494.46875,71494.46875,71485.546875,71494.3671875,4777984
2026-04-12 12:00:00+00:00,71421.203125,71493.9921875,71407.7734375,71493.9921875,0
2026-04-12 12:05:00+00:00,71391.546875,71417.75,71389.71875,71417.75,0
2026-04-12 12:10:00+00:00,71377.0390625,71425.71875,71369.796875,71388.0546875,102524928
2026-04-12 12:15:00+00:00,71413.4375,71420.1015625,71407.171875,71420.1015625,14661632
2026-04-12 12:20:00+00:00,71434.046875,71443.9921875,71428.1953125,71428.1953125,36227072
2026-04-12 12:25:00+00:00,71433.5234375,71444.09375,71433.328125,71437.7421875,0
2026-04-12 12:30:00+00:00,71378.171875,71436.578125,71378.171875,71426.171875,0
2026-04-12 12:35:00+00:00,71458.1171875,71458.1171875,71384.7421875,71391.1328125,13379584
2026-04-12 12:40:00+00:00,71515.1484375,71515.1484375,71489.3828125,71489.3828125,72185856
2026-04-12 12:45:00+00:00,71467.46875,71513.1796875,71467.46875,71507.4609375,0
2026-04-12 12:50:00+00:00,71210.234375,71444.6015625,71171.8125,71440.515625,44163072
2026-04-12 12:55:00+00:00,71158.734375,71158.734375,71129.40625,71148.015625,359327744
2026-04-12 13:00:00+00:00,70971.15625,71004.1640625,70961.1796875,71004.1640625,158846976
2026-04-12 13:05:00+00:00,71054.984375,71054.984375,71032.484375,71032.484375,133009408
2026-04-12 13:10:00+00:00,71067.078125,71067.078125,71041.84375,71041.84375,170586112
2026-04-12 13:15:00+00:00,71050.3359375,71066.8359375,71008.7421875,71008.7421875,18409472
2026-04-12 13:20:00+00:00,71079.8984375,71092.9609375,71075.5234375,71075.5234375,0
2026-04-12 13:25:00+00:00,71096.515625,71102.6796875,71096.515625,71102.6796875,32782336
2026-04-12 13:30:00+00:00,71031.6875,71077.921875,71009.734375,71077.921875,12056576
2026-04-12 13:35:00+00:00,71000.6875,71093.0,71000.6875,71093.0,0
2026-04-12 13:40:00+00:00,71002.3046875,71002.3046875,70986.0,70997.3203125,49408000
2026-04-12 13:45:00+00:00,70979.921875,71006.984375,70954.953125,71006.984375,36589568
2026-04-12 13:50:00+00:00,70968.78125,71000.046875,70966.453125,71000.046875,50345984
2026-04-12 13:55:00+00:00,70895.84375,70945.75,70895.84375,70934.21875,55582720
2026-04-12 14:00:00+00:00,70967.34375,70967.34375,70906.375,70906.40625,5449728
2026-04-12 14:05:00+00:00,70984.5703125,70984.5703125,70964.0625,70964.0625,0
2026-04-12 14:10:00+00:00,70987.078125,71020.8515625,70987.078125,71004.546875,97734656
2026-04-12 14:15:00+00:00,71048.9453125,71068.1328125,70994.4765625,70994.4765625,38711296
2026-04-12 14:20:00+00:00,71074.6953125,71074.6953125,71047.1171875,71047.1171875,0
2026-04-12 14:25:00+00:00,71084.5546875,71084.5546875,71068.5234375,71076.9765625,654235648
2026-04-12 14:30:00+00:00,71052.6484375,71075.3046875,71022.8984375,71075.3046875,57511936
2026-04-12 14:35:00+00:00,70995.625,71056.7734375,70995.625,71056.7734375,15904768
2026-04-12 14:40:00+00:00,70847.6328125,70882.7265625,70847.6328125,70882.7265625,0
2026-04-12 14:45:00+00:00,70817.984375,70870.6015625,70817.984375,70870.6015625,121427968
2026-04-12 14:50:00+00:00,70784.4453125,70803.8046875,70784.4453125,70789.90625,128518144
2026-04-12 14:55:00+00:00,70807.34375,70812.8359375,70739.6015625,70739.6015625,121468928
2026-04-12 15:00:00+00:00,70819.2734375,70819.2734375,70768.640625,70768.640625,69650432
2026-04-12 15:05:00+00:00,70801.3671875,70801.3671875,70785.65625,70800.765625,20940800
2026-04-12 15:10:00+00:00,70845.3671875,70845.3671875,70793.984375,70793.984375,135026688
2026-04-12 15:15:00+00:00,70802.203125,70857.71875,70782.6875,70857.71875,0
2026-04-12 15:20:00+00:00,70764.6171875,70816.484375,70764.6171875,70816.484375,0
2026-04-12 15:25:00+00:00,70757.25,70781.4609375,70757.25,70781.4609375,17750016
2026-04-12 15:30:00+00:00,70798.6328125,70798.6328125,70721.7890625,70757.109375,447076352
2026-04-12 15:35:00+00:00,70830.8515625,70831.484375,70804.59375,70804.59375,0
2026-04-12 15:40:00+00:00,70897.9296875,70897.9296875,70841.796875,70848.6484375,153577472
2026-04-12 15:45:00+00:00,70917.515625,70917.515625,70892.8671875,70892.8671875,85936128
2026-04-12 15:50:00+00:00,70944.4453125,70944.4453125,70908.71875,70908.71875,0
2026-04-12 15:55:00+00:00,70906.8203125,70907.484375,70906.4921875,70907.484375,42731520
2026-04-12 16:00:00+00:00,70948.34375,70948.34375,70886.1015625,70886.1015625,0
2026-04-12 16:05:00+00:00,70879.203125,70956.0625,70879.203125,70956.0625,56461312
2026-04-12 16:10:00+00:00,70946.3984375,70946.3984375,70895.5,70895.5,0
2026-04-12 16:15:00+00:00,70907.0625,70955.03125,70907.0625,70955.03125,0
2026-04-12 16:20:00+00:00,70875.3984375,70896.921875,70856.4140625,70892.7265625,0
2026-04-12 16:25:00+00:00,70940.546875,70947.0546875,70937.3828125,70947.0546875,64595968
2026-04-12 16:30:00+00:00,70959.578125,70959.578125,70947.4375,70954.53125,0
2026-04-12 16:35:00+00:00,70925.4921875,70954.8046875,70902.5234375,70954.8046875,0
2026-04-12 16:40:00+00:00,70880.09375,70916.1484375,70880.09375,70916.1484375,0
2026-04-12 16:45:00+00:00,70878.3359375,70915.8046875,70878.3359375,70915.8046875,0
2026-04-12 16:50:00+00:00,70896.9453125,70916.1953125,70866.6796875,70866.6796875,0
2026-04-12 16:55:00+00:00,70902.7578125,70904.671875,70896.203125,70902.4140625,0
2026-04-12 17:00:00+00:00,71011.2890625,71011.2890625,70958.9921875,70958.9921875,0
2026-04-12 17:05:00+00:00,70995.8515625,71011.484375,70990.421875,70999.5859375,131629056
2026-04-12 17:10:00+00:00,70940.2734375,70997.03125,70938.7734375,70997.03125,0
2026-04-12 17:15:00+00:00,70955.7265625,70955.7265625,70934.234375,70937.4296875,12374016
2026-04-12 17:20:00+00:00,70989.96875,70989.96875,70980.421875,70980.421875,0
2026-04-12 17:25:00+00:00,71017.3515625,71017.3515625,70991.0078125,70991.0078125,0
2026-04-12 17:30:00+00:00,71030.390625,71030.390625,71024.34375,71026.125,0
2026-04-12 17:35:00+00:00,70970.34375,71004.046875,70970.34375,70998.6328125,50630656
2026-04-12 17:40:00+00:00,71003.484375,71015.890625,71003.484375,71015.890625,32163840
2026-04-12 17:45:00+00:00,70979.390625,71006.9375,70959.8125,71001.4765625,0
2026-04-12 17:50:00+00:00,71190.6875,71198.3984375,71015.1875,71015.1875,439304192
2026-04-12 17:55:00+00:00,71143.1328125,71167.1171875,71138.71875,71138.71875,53460992
2026-04-12 18:00:00+00:00,71106.6796875,71149.9453125,71106.6796875,71125.421875,0
2026-04-12 18:05:00+00:00,71119.8203125,71188.703125,71119.8203125,71121.078125,95068160
2026-04-12 18:10:00+00:00,71166.375,71170.671875,71133.5546875,71133.5546875,37629952
2026-04-12 18:15:00+00:00,71155.9921875,71203.03125,71155.9921875,71176.390625,0
2026-04-12 18:20:00+00:00,71091.5625,71120.4453125,71091.5625,71114.53125,83378176
2026-04-12 18:25:00+00:00,71123.3359375,71123.3359375,71114.1640625,71114.1640625,0
2026-04-12 18:30:00+00:00,71126.5078125,71148.8125,71108.453125,71108.453125,0
2026-04-12 18:35:00+00:00,71209.109375,71211.4765625,71161.8046875,71167.5078125,0
2026-04-12 18:40:00+00:00,71143.3515625,71221.2109375,71143.3515625,71221.2109375,0
2026-04-12 18:45:00+00:00,71136.8515625,71140.9453125,71135.5234375,71135.5234375,0
2026-04-12 18:50:00+00:00,71160.96875,71160.96875,71135.4375,71135.4375,0
2026-04-12 18:55:00+00:00,71161.0703125,71171.3359375,71161.0703125,71161.2734375,0
2026-04-12 19:00:00+00:00,71169.921875,71170.6328125,71158.640625,71158.640625,0
2026-04-12 19:05:00+00:00,71176.0859375,71190.4375,71176.0859375,71176.578125,0
2026-04-12 19:10:00+00:00,71216.515625,71234.3046875,71216.515625,71234.3046875,130850816
2026-04-12 19:15:00+00:00,71152.7578125,71179.671875,71152.7578125,71179.671875,0
2026-04-12 19:20:00+00:00,71171.234375,71171.234375,71166.5,71166.5,0
2026-04-12 19:25:00+00:00,71177.1015625,71177.1015625,71176.390625,71176.4921875,0
2026-04-12 19:30:00+00:00,71181.4453125,71181.4453125,71178.375,71179.4765625,0
2026-04-12 19:35:00+00:00,71102.65625,71177.8671875,71102.65625,71177.8671875,0
2026-04-12 19:40:00+00:00,71134.734375,71134.734375,71129.96875,71129.96875,0
2026-04-12 19:45:00+00:00,71131.171875,71142.140625,71117.7109375,71142.140625,0
2026-04-12 19:50:00+00:00,71101.75,71113.5546875,71081.5859375,71113.5546875,4411392
2026-04-12 19:55:00+00:00,71114.7265625,71139.65625,71109.8203125,71117.75,21106688
2026-04-12 20:00:00+00:00,71102.6640625,71123.7421875,71102.6640625,71110.75,0
2026-04-12 20:05:00+00:00,71041.0234375,71098.890625,71041.0234375,71098.890625,0
2026-04-12 20:10:00+00:00,71025.5625,71028.453125,71009.078125,71028.453125,0
2026-04-12 20:15:00+00:00,70971.484375,70994.0625,70971.484375,70994.0625,32376832
2026-04-12 20:20:00+00:00,71052.8671875,71052.8671875,71005.2265625,71005.2265625,209690624
2026-04-12 20:25:00+00:00,71090.171875,71090.171875,71065.4453125,71065.4453125,4976640
2026-04-12 20:30:00+00:00,71103.71875,71103.71875,71083.8671875,71083.8671875,0
2026-04-12 20:35:00+00:00,71167.640625,71167.640625,71161.2265625,71161.2265625,0
2026-04-12 20:40:00+00:00,71431.6953125,71431.6953125,71169.0234375,71169.0234375,0
2026-04-12 20:45:00+00:00,71261.328125,71354.203125,71256.59375,71354.203125,270839808
2026-04-12 20:50:00+00:00,71324.375,71338.75,71252.265625,71252.265625,14323712
2026-04-12 20:55:00+00:00,71359.3984375,71359.3984375,71315.8046875,71315.8046875,39677952
2026-04-12 21:00:00+00:00,71438.90625,71452.2265625,71349.5390625,71349.5390625,0
2026-04-12 21:05:00+00:00,71349.7109375,71434.1484375,71349.7109375,71434.1484375,26007552
2026-04-12 21:10:00+00:00,71260.265625,71331.140625,71260.265625,71331.140625,0
2026-04-12 21:15:00+00:00,71329.15625,71329.15625,71228.7109375,71228.7109375,93517824
2026-04-12 21:20:00+00:00,71310.1484375,71322.6796875,71310.1484375,71322.6796875,0
2026-04-12 21:25:00+00:00,71318.515625,71318.515625,71310.234375,71315.6953125,0
2026-04-12 21:30:00+00:00,71254.8828125,71323.984375,71254.8828125,71323.984375,21952512
2026-04-12 21:35:00+00:00,71311.0625,71311.0625,71259.984375,71261.0625,0
2026-04-12 21:40:00+00:00,71347.265625,71367.3359375,71347.265625,71367.3359375,0
2026-04-12 21:45:00+00:00,71271.2578125,71322.8046875,71271.2578125,71317.3515625,44371968
2026-04-12 21:50:00+00:00,71243.9765625,71258.34375,71243.9765625,71249.265625,0
2026-04-12 21:55:00+00:00,71284.375,71284.375,71244.5859375,71244.5859375,0
2026-04-12 22:00:00+00:00,70746.40625,71345.109375,70746.40625,71345.109375,168581120
2026-04-12 22:05:00+00:00,70900.203125,70900.203125,70740.4296875,70740.4296875,192716800
2026-04-12 22:10:00+00:00,70887.7890625,70934.890625,70840.453125,70934.890625,240914432
2026-04-12 22:15:00+00:00,70772.5859375,70924.609375,70772.5859375,70924.609375,273827840
2026-04-12 22:20:00+00:00,70835.453125,70835.453125,70722.3828125,70722.3828125,69181440
2026-04-12 22:25:00+00:00,70631.9921875,70782.3203125,70631.9921875,70782.3203125,124694528
2026-04-12 22:30:00+00:00,70690.40625,70690.40625,70593.453125,70645.5,205713408
2026-04-12 22:35:00+00:00,70865.1953125,70865.1953125,70820.734375,70833.5703125,0
2026-04-12 22:40:00+00:00,70821.6875,70906.359375,70821.6875,70906.359375,142698496
2026-04-12 22:45:00+00:00,70824.6015625,70876.578125,70809.953125,70814.5,54347776
2026-04-12 22:50:00+00:00,70872.5703125,70872.5703125,70779.6015625,70779.6015625,0
2026-04-12 22:55:00+00:00,70901.7890625,70901.7890625,70836.953125,70836.953125,0
2026-04-12 23:00:00+00:00,70813.3125,70917.5625,70757.8828125,70917.5625,19658752
2026-04-12 23:05:00+00:00,70745.8515625,70803.5078125,70745.8515625,70792.0390625,0
2026-04-12 23:10:00+00:00,70654.6640625,70748.2109375,70654.6640625,70748.2109375,0
2026-04-12 23:15:00+00:00,70606.359375,70649.25,70606.359375,70649.25,0
2026-04-12 23:20:00+00:00,70642.0078125,70693.5546875,70635.3125,70693.5546875,75683840
2026-04-12 23:25:00+00:00,70741.75,70741.75,70644.09375,70644.09375,64419840
2026-04-12 23:30:00+00:00,70610.53125,70718.1015625,70610.53125,70718.1015625,0
2026-04-12 23:35:00+00:00,70645.78125,70645.78125,70581.140625,70581.140625,144060416
2026-04-12 23:40:00+00:00,70605.96875,70673.203125,70605.96875,70646.140625,27490304
2026-04-12 23:45:00+00:00,70614.4765625,70699.4296875,70614.4765625,70691.1171875,34514944
2026-04-12 23:50:00+00:00,70732.84375,70762.6015625,70601.0390625,70601.0390625,0
2026-04-12 23:55:00+00:00,70726.0703125,70750.0859375,70721.4609375,70721.4609375,36536320
2026-04-13 00:00:00+00:00,70635.6953125,70741.296875,70629.453125,70741.296875,0
2026-04-13 00:05:00+00:00,70826.6015625,70826.6015625,70681.25,70681.25,0
2026-04-13 00:10:00+00:00,70843.296875,70866.4921875,70843.296875,70866.4921875,133869568
2026-04-13 00:15:00+00:00,70899.25,70904.0703125,70851.59375,70901.796875,69074944
2026-04-13 00:20:00+00:00,70858.890625,70914.859375,70858.890625,70865.1171875,6539264
2026-04-13 00:25:00+00:00,71024.84375,71072.7890625,70913.4765625,70913.4765625,0
2026-04-13 00:30:00+00:00,71067.625,71067.625,70958.015625,70992.9296875,223924224
2026-04-13 00:35:00+00:00,71096.109375,71096.109375,71061.84375,71063.9140625,28157952
2026-04-13 00:40:00+00:00,71074.46875,71112.65625,71074.46875,71078.75,101371904
2026-04-13 00:45:00+00:00,71092.6015625,71092.6015625,71051.4765625,71067.9921875,24600576
2026-04-13 00:50:00+00:00,71141.28125,71145.359375,71134.234375,71134.234375,0
2026-04-13 00:55:00+00:00,71159.4609375,71229.5703125,71159.4609375,71229.5703125,49139712
2026-04-13 01:00:00+00:00,71167.734375,71197.140625,71167.734375,71174.0625,0
2026-04-13 01:05:00+00:00,71121.34375,71150.828125,71121.34375,71150.828125,24553472
2026-04-13 01:10:00+00:00,71193.4296875,71207.984375,71127.4140625,71127.4140625,17805312
2026-04-13 01:15:00+00:00,71098.703125,71130.8984375,71098.703125,71130.8984375,67735552
