session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
350,107.573953002895,801.1169889790763,0,40,0,1
351,618.2170621618861,443.90708379424177,0,40,0,1
352,-876.191267266142,1223.1366926837945,0,40,0,1
353,-691.8728094074759,1121.752878326748,0,40,0,1
354,-144.6128126224503,774.0475635793991,0,40,0,1
355,187.3704645758262,916.2733063335763,0,40,0,1
356,215.00997431806172,457.6480460119492,0,40,0,1
357,-115.23319139200612,634.4456239363935,0,40,0,1
358,365.99625239742454,568.5834066189709,0,40,0,1
359,-670.7130917394243,789.7818690388522,0,40,0,1
360,108.98752827901626,473.50011657876894,0,40,0,1
361,400.0882364505087,852.1530239171989,0,40,0,1
362,-106.71550568880048,577.9015099972603,0,40,0,1
363,-92.79235297237756,824.7618815808091,0,40,0,1
364,59.39752290589968,481.3702339377778,0,40,0,1
365,-285.71431972447317,695.650200682896,0,40,0,1
366,-339.5017689532833,668.4183534675103,0,40,0,1
367,65.01632505617454,796.9070858812192,0,40,0,1
368,-1049.9266409304983,1375.379324546986,0,40,0,1
369,-1062.1572388857603,1076.1183427658107,0,40,0,1
370,329.5323094786727,523.462261116103,0,40,0,1
371,-155.3388112144603,495.41188077861443,0,40,0,1
372,37.442942188470624,462.65727833349956,0,40,0,1
373,-598.5340172796859,855.1009003779909,0,40,0,1
374,-395.32237561329384,821.87416950427,0,40,0,1
375,-456.904062111862,1154.1288445971732,0,40,0,1
376,-562.3256162263569,1048.5443805370887,0,40,0,1
377,-417.2203592743026,696.348944818892,0,40,0,1
378,303.25967797919293,637.2923479389283,0,40,0,1
379,-447.71644408264547,580.5622651576123,0,40,0,1
380,-324.8405702057353,1190.297299458267,0,40,0,1
381,-302.8933641508338,731.5344096598565,0,40,0,1
382,486.00014632591046,403.2078698090627,0,40,0,1
383,-184.32296610614867,729.3691964766185,0,40,0,1
384,-1039.7118986503338,1177.000219622394,0,40,0,1
385,-16.87411786284065,597.9530580893625,0,40,0,1
386,334.10537593459594,611.3051078373683,0,40,0,1
387,-696.402551066567,884.5145753185789,0,40,0,1
388,-1047.434941722342,1072.537010151107,0,40,0,1
389,-435.3813842840609,1170.662413828395,0,40,0,1
390,-689.201406921231,964.1420453696337,0,40,0,1
391,-580.0946524979372,1017.1423508488806,0,40,0,1
392,862.4265199480869,483.45087555833743,0,40,0,1
393,296.05765409124433,666.7231682354177,0,40,0,1
394,-643.9731123876118,1126.821635315253,0,40,0,1
395,-582.675390128803,621.5325163759117,0,40,0,1
396,-6.166107295954134,661.3828356502345,0,40,0,1
397,-147.93511106955702,679.1461914023967,0,40,0,1
398,212.73151487865834,489.22282827217714,0,40,0,1
399,-332.8833409771032,613.7830277192406,0,40,0,1
400,629.3133326768584,294.3588274672511,0,40,0,1
401,-698.1967351337953,1206.9848060024087,0,40,0,1
402,16.491242079937365,427.86921898668515,0,40,0,1
403,321.83287444899906,688.3983642637031,0,40,0,1
404,-560.3003449611715,867.2349464007129,0,40,0,1
405,18.185571536712814,586.9854161792318,0,40,0,1
406,-555.6024394477718,795.0450746511633,0,40,0,1
407,-295.0151297679986,546.2987906972994,0,40,0,1
408,-426.76913582501584,755.2654934741731,0,40,0,1
409,-411.007611344452,698.3506309129589,0,40,0,1
410,224.1560952034779,627.1599799502001,0,40,0,1
411,-420.03725597282755,553.1430222845229,0,40,0,1
412,-282.86037202045554,650.4663867708878,0,40,0,1
413,-417.5325535868178,676.2607966684736,0,40,0,1
414,36.65147356703528,436.5051366443222,0,40,0,1
415,-312.8915981815953,637.8563974419085,0,40,0,1
416,-38.32518854175578,471.1316283388878,0,40,0,1
417,-319.6888590409071,794.4611722775735,0,40,0,1
418,-366.8775354133686,534.4678414964001,0,40,0,1
